text,name
"ty, Baton Rouge, LA 70803 individual should be classified. In the area of ABSTRACT the physical sciences many applications can be found. In exploring for offs'ore oil, certain KOONCE, K. L., and E. A. leaza. bottom formations are frequently associated with 197B. Some applications of oil deposits. Can physical characteristics of the discriminant function the water such as velocity, turbulence and depth procedure. pp.235-238pp. IN be used to determine subsurface formations? Strand, R. H. (ed.), Proc., Third Annual Conference of· These examples illustrate the wide range of the SAS Users Group Inter- problems w'ic' can be examined through discrim- national. SAS Institute, inant function techniques. In some respects the Inc., Raleigh, North Carolina. technique is similar to multivariate analysis of pp. 318 variance (MANOV~) procedures. In usual MANOVA models, a set of dependent variables is equated Essentially a multivariate statistical tech- to a set of independent variables. The indepen- nique, discriminant analysis has been utilized dent variables being the group Or classification primarily for deriving a linear function of p factor, while the dependent variables are assumed variables which maximizes the distance between to follow some distribution, usually the mu1ti- centroids or mid-points of the multivariate dis- lJarl ate nonnal ~ tributions of k groups. Such a function is fre- quently used as a classification criterion for When a set of data is collected, frequently decidi",Sugi-78-44 Koonce Icaza.txt
"usually a55umed to [ollCJW either the fi-J:st-order p<oe ··· AR(].): WHITE, K. J. 1978. Applicatious in Econo- metrics: ProbleIDB, programs, and Pro- cedures. pp.239 - 244. IN Strand, R. H. (ed.), Froe., Third Annual Confer- ence of the BAS Users Group Interna- or tne second-order process AR(2): tional. SAS Institute, Inc. J Raleigh, North C.arolirta. 318 pp. e~mples Thia paper surveys aome recent of where p reprsents an aQtocorrelation parameter statistical procedures in Economics. Studies and V is a ve~tor of white-noise disturbances. t with autoregressive errors, ARIMA models t dis- ~he use of ordinary least squares (OLS) clearly tributed lag coefficients, randcr.m coefficie~ts, does not yield the most efficient estimates of and nonlinear systems of equations are used to the vector ~ as it does not employ information demonstrate the procedure. A description of cap- about the autoregressive process. Furthermore, abilities of computer programs in Econometrics the estimate.d varianc-es of i3 are likely to be is included. biased dOW[IW""ard.",Sugi-78-45 White.txt
"PARKS, R. P., and M. E. MCBRIDE. 1977. Prin- components. The principal components are defined cipal component regression with PRQC CORR by: and PROC MATRIX. pp.245 -247. IN Strand, R. H. (ed.), Proc., Third Annual Confer- Z XW (2) = ence of the SAS Users Group International. where Z is the nxk factor score matrix and Wis a SAS Institute, Inc., Raleigh, North Caro- kxk matrix whose columns are the set of orthogan- l ina. 318 pp. olized and normalized eigenvectors of R. Thus, the principal component regression becomes The paper discusses a SAS prog-am that cal- culates principal component regression estimates. The program uses the SAS procedures CORR and Y=ZW'B+E=Z.+E. (3) MATRIX. An application of the program to a hous- Note that Wis orthoganol and W'W = I. The OlS ing price equation is given. estimates of. can be used to derive the implicit coefficients for B by:",Sugi-78-46 Parks McBride.txt
"Service Columbia, Missouri 65201 ABs;rRACT A SAS Macro tor calculating ROGERS, R., AND E. HILDERBRAND. 1978. coefficients of r~dge reqression. pp.248-254 In Strand, R. (ed.), Froe., Third Annual Conference of the SAS Users H. Institute, In~., Raleigh, North Group International. SAS Carolina.318pp. A SAS Macro (~ersion 5) is used to produce ridge regression coefficients which predict and extrapolate better than least squares when predictor variables are high""ly correlated. The method of selecting coefficient values ani variables using this macro are illustrated with an example from forestry. Forest site productivity is related to a selected subset of 80il factors. INTRODUCTION DESCRIPTION OF THE ALGORITHM Standard multiple regression models have The ridge regresaion algorithm i~ contained been and still are widely employed in forestry within a Macro called RlDGREGR (Appendix A}. and other fielde to deac~ibe the functional The ridge estimator is hased on the matrix x'x + relationships among variables. These models kI, k~O. The for.m of the equation used in the Macro to calculate the ridge estimator, ~..."" ~ frequsntly fail to adequately predict responses is tha.t uSed by Hilt and seegrist (1977) ~ ~ ... '"" when applied to data independent of those used for estimation, even though the explanatory ""A is a where matrix of A(D+kI)-lA'X'Y', power of the model indicated by the estimation eigenvectors of XIX and D ~s a diagonal matrix data is substantial (McQuil~in, 1976). of eigenval",Sugi-78-47 Rogers Hilderbrand.txt
"Department West Virginia University Morgantown, West Virginia 26506 In this paper, we describe an algorithm for ABSTRACT functional regionalization (Slater, 1976b; Leus- mann and Slater, 1977). The algorithm has been CHILKO J D. M., and P. lL StATER. 1977. IPFPHC: A SAS for hierarchical clus- procedur~ developed and implemented as a local SAS proce- dure (IPFPRC). It consists of two stages: tering using transaction flow tables. pp. 255 double-standardization of the flow table ~nd its -259. IN Strand. R. H. (ed.), Proe., Third An- nual Conference of the SAS Users Group Interna- subsequent hierarchical clustering. tional. SAS Institute, Inc., Raleigh. North Carolina. 318 pp. DOUBLE-STANDARDIZATION Transaction flow tables. such as internal Instead of using the recorded flows them- migration, input-output. trip distribu~ion, trade, and occupational mobility matrices. are selves as input to the clustering routine~ the flows are first adjusted by the iterative pro- frequently available to social scientists. They often assume large dimensions. A two-stage pro- portional fitting procedure (IPFP) so that the cedure for effectively summarizing this fo~ of total out-flow and total in-flow associated with all units are Lhe same. Rows and columns are data structure has been implemented in SAS. In the first stage t the table is adjusted 50 that alternately scaled so that all their sums aTe all its row and column sums are equal. In the eqnal. If the recorded flows are all positive, second,",Sugi-78-48 Chilko Slater.txt
"or a third order equation x 2 + b l11x3 + b x + b x2 +bx +b y=b Chilko, D. M. 1978. Response surface contour l l1 1l I 22 22 2 O plotting in SAS. pp.Z60-Z63. IN Strand, R. H. 3 2 2 + b 222x 2 + b12x1 x 2 + bl12xlxZ + b12i""l x 2· (ed.) Proc., Third Annual Conference of the J SAS Users Group International~ SAS Institute Inc., Raleigh, NQrth Carolina. 318 pp. The SAS procedure GLM facilitates estimation and testing of such equations by allowing the user to Response surface equations are frequently specify, for example: used to analyze data consisting of a dependent variable and a set of independent variables, all PROC GLM; measured on .continuous scales. The SAS procedure MODEL Z X X*X Y Y*Y X*Y; GLM f~ilitates the development of such equations. = A SAS procedure has been developed to facilitate the visual exploration of ""response surfaces by Using the estimated coefficients, it is possible contour plotting. to construct a response surface of predicted values. Frequently the experimenter is interested in deter- mining what values of the independent variables are optimum as far as the predicted response is con-",Sugi-78-49 Chilko.txt
"Oklahoma Department of Wildlife Conservation Norman, Oklahoma 73069 A1)S'fRACT Thus (1 ) C.L. and J.E. DUNN. 1971. A SAS E~AN) ~p- 6P. b b ~ Q.lnL &l,lL 6'nL ~ 1: ~ macro for maximum likelihood probit t -If': 0';;-- 5P. oYj j-l ow /i~ analysis with multiple predictors. j~l J J pp.264 -266 IN Strand, R.H. (ed.), p Proc~Third Annual Conference of the and (2 ) SAS Users Group International SAS In- b b Inc.~ stitute. Releigh. North Carol£na. ~ OP . /,y. · 61nt olnL dInt. ----1 _J 318 ~ pp. + oy- oe. 6P /i~k 5? j yak j J j=l j=l SAS mac~O statement fo~ ma~~ likeli- ~ hood probit analysi$ with multiple predictors is presented ~long with derivations of the equa- for k=112 ··· of :he choice of ~~p"" Regardl~65 tions used in the algo~ithm+ ~ attempt is made t:he metametric wJe have to arrive at a mathematical mcdel which will pre- pr~sence dict 'the of c:ertain species of zooplankton. (3) 1, =:0 INTRODUCTION Qualitative measurement of a re5pons~ is not pr3ctical. Some responses can be al~ays expressed only lIoccurringll or ""non-occurringlt .. Suppose a biologist wishes to predict the pre~ sence or conditions. In this case there are no ""pa.rtial occu~~ences'1. Th~ SAS p~ocedure MATRIX p~ovidBS a means b.a.t~h, where x is tl.e ktn predictor' in the jth jk far ~alyzing quantal response type data When lU'.11tiple pr:dictors are present. The method (n. - r .. J ~ Llsed is sim:ilar to that described by Finney J Jl (1971) for single predictors. P. 1 - P.- J J THE ALGORITHM 1.2, ·.. p. j Assu",Sugi-78-50 Bean Dunn.txt
". L·· Jr. 1977. K.W.I.C. The basic steps in creating the index are as fallows: indexes with SAS. pp.267-270. IN Strand, R.H. (ed.), Proc., Third Annual Conference of the SAS Users Group International! SAS 1. Read in the list of articles, prepositions~ Institute Inc., Raleigh! North Carolina. conjunctions, and other words that are not to be used as keywords. 318 pp. 2. Read in each title line, determining how many Specialized indexes such as the keyword-in- words it contains. context index are useful tools in information retrieval and display. For example, the author has developed a KWIC index to the routines avail- m~~'I1.y 3. Output copies of each title line as t:imes· as there are words in the title. able in major statistics packages with references eo the peckage, the routine name, and a bench- 4. Sart the title lines by keyword. mark CPU time for the routine. Although any number of KWIC indexing programs already exLst, 5. Merge the list of non~keywords with the title the author chose to write a new one in sAS to obtain precisely the form of index desired. The line, deleting all title lines for which a match is found~ program is short, simple~ and easily adapted to other UBeB. . 6. Print the remaining title lines as a KWIC index. K.W.I.C. INDEXES WITH SAS The powerful character hsndling~ sorting, and Although our computing facility possesses merging fe~tures of SAS have made it possible to implBment these six steps in less thsn seventy almost all the major statistics packa",Sugi-78-51 Spitznagel.txt
"conald J. Henderson SystEmS Application Division Data l\(Iricul tUlCal l<esearch Service U. S. Department of l\griculture Beltsville, Maryland 20705 k nir~ - 3n(n+1)2 12 E ABSTAACT H= _ _ _.c:ci=""'l""::;-_ _ _ _ _ _ __ (1) ~, D. J. 1978. KrUwalc, a rracro c 3 3 pp. 271- 275. fOr categJrical data~ n(n+l) (l-E (t. - t.)/(n - n)) IN Stran::!, R. H. (ed.) , Proc., Thin:l j=l J J Annual Conference of the Sl\S Users Group Int.ernational. SAS Institute, Inc., H is asymptotically distributed as chi-square Rsleigh, North Carolina. 318 [Op. with k-1 degrees of freedan. A general purpose macro which carrputes the COntrasts KrU.s.kal-w-aJ.lis H-test, incltrlinq the ties oor- rection factor, and Scheffe type oontrasts for We define contrasts in the usual way, ordere:l ca:teg:>ries in a one-way layout is pre- sented. .l\n example of its use On a set of A k ground beef taste panel data is given. (2) b=Ea.r. i=l l l l: a.=O · .mere 1 M:>st procejures for cat..eqorical data are 1 designa:l to test hyp:Jtheses a.rout cell prob9b- ilities_ However I when the categories are Tests of the hypothesis b=0 can be obtained ordered the need to test hypotheses concerning f.rom simulte.ne:rus confidence intervals, given by Klotz and TOng (1977), for all oantrasts described central ten:lency is cormon. Tests designal for cell probabilities have low pJWer for l:>y (2) aJ:ove. '!he chi-square distribution with tl1ese problans, and so, an alternative testing k-l degrees of freedan is used to compute p-values. procedure is needed. Klotz arrl Teng (1977) have proposed that the KrUskal-Wallis H-test be used. A Schaffe Usage type rrethx1 of contrasts was also presented. They derived an algori-t:hrrl r which can require KRUWAIC performs the analysis described. A large anounts of cpu tinE, to conpute the listing of the nacro is given in Figure 2. It can exact null distr.i.bItion of their test statistics. be used roth on batch and interactively. I f no oontrasts are desired r another macro may be A macro",Sugi-78-52 Henderson.txt
"on University ABSTRACT SAMPLING PLANS HILL, H.S., F.W. MORGAN, AND R. NELSON. 1977. There are two basic types of sampling that The LIFETEST Frocedure for Analyzing Relia- are considered, censoring and truncation. Cen- soring implies that a fixed number of n compon- PP4 27fr 278. IN St-rand J R. H. bility nata. ents have been subjected to testing until a (ed.), Proc .· Third Annual Conference of the fixed~ predetermined number, r, have failed. SAS Users Group International. SAS Institute) Truncation implies that n components are tested Inc ·· Raleigh, North Carolina. 318 pp. until a predetermined time to. For truncation, The procedure LIFETEST has been developed the number of items that fail~ r, is a random for estimating and testing hypotheses concerning variable just as are the life tim~s. In either the parameters of distributions commonly encoun- situation the lata consists of r<n times to failure. A complete sample ia merely a special tered in evaluating the reliability of system components. Currently, the procedure contains case of censoring with r=n. point and interval estimates. and lip!! values for If U = 0 then the distribution satisfies testing the parameters of the exponential dis- the lack-of-memory property associated with the exponential distribution. In this situation it tribution for a variety of sampling schemes. The sampling includes two types of censoring would seem plausible to consider th~ r~placement of worn out ,cOTIl.ponents with new ones. For such wher",Sugi-78-53 Hill Morgan Nelson.txt
"Donald J. Henderson Data Systens Application Division Agricultural Research Service U.S. Department of Agriculture Beltsville, Maryland 20705 The endpoints can not be harrlled this Wi'ly. 1\lkey has suggested. an 11en::1-va1ue rule!1 be used HENDEREXJN, D. J. 1978. M:icro conm:rnds fur instead of a) dl:<lJOping the endf""'mts Or b) leavin;; 'I\lkey type SIllJOthing. p[).279 -263. TIl them unchanged. His end-value rule is given by: Stran;'!, R. H., (ed.) , Proc., Third Annual CJ:>nference of the Sl\S Users Group Inter- The difference between the smoothed end- 1) national. SAS 1I1$ti tute, Inc., Raleigh, value and the next to the end srr=thed pp. lbrth carolina. 318 value should be between 0 and +2 times the differen:e between the next to the A set of macros is presente..i which enable end sm::othed value end the smoothed user to easily perfoIIn l1l:)st of the srmothing the value Erljacent to iL techniques presented by TLlkey (1977). The results are stored as two SAS data sets. One contains the 2} The srrrothed end-value is as close to the trend arrl the other contains the residuals. Their input end-value as f""'ssible. use on a set of insect count data is presented ~ TI.lkey denotes this component as a ""3"" srrooth. The SAS rracra is called MID3. It is often desirable to srro:>th a set of data .. ~ans R£peated of Three we may want to examine the trend so that we can get This o::wp:ment is nOOe up of repeated tI 311 a clearer view of sene overall pattern, uncluttered by the details. Or, we may want to ex,3Il\lne the 5mXlths lUltil an additional ""3"" sm:oth has no residuals so that we can gam insight into the effect. This occurs when the srroothed pattern is details. made up of the foU"""",ing overlapping patterns: steady 1l!M'lId, flat peaks, steady downward, and Until row, the only easy way to srrooth a set flat valleys. The flat psaks an;'! valleys Im.lSt be of data in SAS has been to do a regression an;'! at least two data f""'ints long. output the predicted values and",Sugi-78-54 Henderson.txt
"1 USE OF MATRIX FOR SINGLE Dl!I;REE OF FREEDOM CONTRASTS IN FACTORIAL EXPERlMENTS s. G. Camer ]epartment of .Agronomy.,. University of"" Illinois Urbana, Illinois 61801 J\JlSTRACT sources of a nutrient in fertilizere. A quan- CARMER, S.. G. Use 01' MATRIX for single de- titative factor i5 One for which the levels can gree of"" freedom contrasts in ractorial be assigned meaningful numerical values.. Exam- experiments. pp.284-289. IN Strand~ R. H. ples include length of stor~e or drying time, (ed.), Proc., Third Annual Con£erence of temperature, and any variable whose levels are the SAS Ussr5 Group Inte:rnational. SAS ra.te~. Inc., Raleigh, In~titute, No~th C~olina. 318 pp. For a quantitative factor,re~ssion anal- ysis is usually the best approach. With ""the use A SAS-76 MACRO has been prepared to compute of orthogonal polynomial coefficients the ortho- single degree of freedom linear contrasts on data gonal single degree of freedom"" contrasts for the from balanced factorial experiments. ~e MACRO linear, quadratic, cubic~ etc. effects can be utilizes MATRIX to perform a tabular W1alysis on computed. For tab-liar analysis the contrast the treatment totals~ An example involving a matrix"" for a quantitative factor, A, with four 3 x 2 factorial is given. equally spaced lev31s, for example, would be written as: LEVEL OF FACTOR A . lNTRODUCTION 1 1 E. i CONTRAST Factorial experiments are cornmon in 1IIIDJ,y Mean AD 1 1 1 1 areas of 8cientific investigation+ Appropriate 3 Linear effect -1 -3 Al 1 analysis of data from such experiments usually Quadratic e.ffect -1 A2 1 -1 1 incluaeEH 1) an analysis of variance whicr, par- A3 -3 3 Cubic effect -1 1 itions the total variation into the various over- all main effects, interactions and experimental The coefficients for contrasts AI, A2, and A3 error ter.ms, and 2) a further partition of the be found in ma~ statistical methods texts or m~ overall main effects and interactions into ""mean- in such tables as those provided by Anderson",Sugi-78-55 Carmer.txt
"y Environmental Research Laboratory Gulf Breeze, Florida 32561 AESTRACT OGLESBY, J.L., AND L.H. BAHNER. 1978. Nonlinear model for pesticide accumulation in selected estu- arine species. pp.288-292. IN Strand, R.B. (ed.)., Proc., Third Annual Conference of the SAS Users Group International. SAS Institute, Inc., RAleigh, North Carolina. 318 pp. Extensive testing has shown that pesticides, such a9 Kepone and endrin, are rapidly accumulated by estuarine animals from water, food, or sediment. AfteT initial uptake, a pesticide can depurate rapidly or slovly, depending on its chemical composition, the test species, and temperature. Chemicals that de- purate slowly can threaten aquatic animals and man in their movement through aquatic food webs. Simulated aquatic exposures of Kepone and endrin to estuarine shrimp and crabs were used to test our nonlinear statistical models for pesticide uptake, equilibrium, and depuration. The models describe biological data as a single equation, thus allowing variations due to many physical, chemical, biological. and random error factors to be analyzed simultaneously. INTRODUCTION ined. Therefore, we developed a generalized mathematical equation that: 1) describes the Aquatic animals accumulate and depurate available data and delineates rates; 2) dsscribes pesticides at varying rates due to their unique uptake from water, food, or sediments; 3) de- characteristics, length of exposure, temperature, scribes uptake singly; 4) describes depuration and s",Sugi-78-56 Oglesby Bahner.txt
"a AJlSTRACT L""5stE'd h!""1.1')W arR ~ll th.P_ optioTIo<:! and pars- REYNOLDS, W. C. 1978. SAS SupplQmental meters that:: may be included on the PROe SPSS Procedure SPSS. pp. 293-295. IN Strand, a. stat:ement. All are optional and may be spec i- (ed.). Froc., Third Annual Confer- ~. f:led in any order. ence of the SAS Users Group International. sAs Institute, Inc., Raleigh, North DATA"""" SAS data aet name Carolina. 318 pp. The DATA parameter gives the name of the Unquestionably, the two most important and SAS da~a set that is to be converted to an widely used general purpose statistical computer programs are SAS (Statistical Analysis System) SPSS system file* The SPSS file will have the same name aa the SAS data s@t-s minor and SPSS (Statistical Package for the Social n~e {unless otherwise specified with a Sciences). As the two Programs hav~ their o~ FILENAME paramet~r (see FILENAME b@low»). unique capabilities and limitations, clearly an If the DATA parameter is not specified, interface between the two would enhance the then no SAS data set will be converted~ utility of each. SAS procedure SPSS is such an interface. The procedure provides for the auto- TODD """" ddname ruatic conversion of SAS data sets tD SPSS system files, the ~xecution of SPSS statem~nts and The TODD (abbreviation~ TO) parameter procedures and the conversion of SPSS systero indicates the ddname of a job control files to SAS data sets. language (JeL) data definition CDD) state- This paper describes this interfa",Sugi-78-57 Reynolds.txt
"es I will show augment ex- isting FROCS; The third illustrates outputting Wooding, N. R., Jr. Improving SAS PROCS ~ithOut dOltB from GilL rewriting SAS pp. 296-302. IN Strand, R.H. Ced.), PROC. Third Annual Conference of the PRoe PRINTTO functions to direct SAS page SAS Users Group International. SAS Insti- output to some device other than the printer. For tute, Inc. Raleigh, North Carolina.31B pp. example. the following code causes PROC ANOVA output to be stored on d1ak. Printed output from SAS PROCS might some- //F120F001 DD DSN~rEMP,UNIT~SYSDA, times be more useful in reports if addic10nal "" SPACE: (CYL, (5,5) ,RLSE), information could be added to the standard out- // DCB~(RECFM·FB,LRECL~133.BLKSIZE·3990) put. Conversely. informa~ion not included in I ,. output data may be useful for further work. 88tS Heretofore, the information had to be typed on the output or copied and repunched for subse- PROC PRINTTO UNIT 20; quent processing. The new features, PROC PRINTIO PROC ANOVA; CUSSES DOSE; MOnEL RCOUNT DOSE; and substring handl1ng~ allow considerable capa- PROC PRINT1'O; bility in morlifying and using SAS printout. Por- tions of output may also be uSed as input for The second PROG PRINTTO sends the output back to further processing where there 1s now no out- the page printer. The ANOVA output may now be put capability. Siruple examples show ~he aug- read from the disk as 133 byte records and treat- mentation of PROC FREQ and FROC ANOVA and the ed as ordinary data. retrieval",Sugi-78-58 Wooding.txt
"statisttcs and Biomedical Computer Laborato~y Washington University Medical School St. Louis, Missouri 63110 disease, etc. The data for this situation can be ABSTRACT represented as a 2x2 contingency table with two parameters of interest. namel~ the probability MILLER. J. P, McCRATE, M. M., PROVINCE. M·· ¢o of the disease 9iven that the symptom is and WETTE, R. Max.imum Likelihood Estima- absent. and ~l' the probability of the disease tion of the Multivariate Logistic. given that the symptom is present. The infor- pp. 303-30S.In Strand, R. H. (ed.), Proc. Third Annual Conference of the SAS Userls mation can then be represented as in Figure 1. Group International, SAS Institute, Inc., Raleigh, North Carolina, 318 pp. D""ISE1'~SE A frequent problem occurring in the analysis o 1 of clinical studies is the construction of a risk function which allows the calculation of the o ""0 probability of some outcome such as death on the basis of a training set of observations. In this SYMPTOM I. training set, the observations are identified as 1 l' 1-""1 belonging to either population ITO or IT l · AS90~ ',., ciated with @ach observation is a vector X of length p which is composed of observations on various symptoms or laboratory measurements which Figure 1 are to be used to calculate the probability of membership in ITi. A common model for p{TIil~) is A common statistic to represent the degree of that of the muleivariage logistic i.e. association between the symptom and the disease is the od",Sugi-78-59 Miller McCrate Province Wette.txt
"USES OF &AS FOR CORPORATE O.~. R~ L~ Anderson, Milliken & Company INTRODUCTtON: This paper 1a a summary of an in- information se:rvir;;.es: for routi.ne da~a vited talk given to the Busines$ Session a~ SUGI proce~ai~g, DSS~ manpower planning and 79. Here I will briefly describe (1) ~ primary repo-rting1"" ac-counting and SHE' analysis, user of SAS in industry~ (2) the str'Uetl,1:ta or systems develQpme~t: for pilot p~ograms. characte:ristiC$ of .!m O.R. ,group~ (3),O .. R. at production aystems~ quality control systems. Milliken. (4) 'users of SAS at Milliken, (5) some siDl',llation'models: for_manufa~turin. operations -and DP- o-perat1-ons, areas of appl1cation, (6) some types of problems, and (7) a few applications in manufacturing, ec.onom-ic g,t-uCiie-s, marketing' and development. routiqe statist~cal.applications~ per5(,nn~1: -fo'r turn-over analysis, retention, THE COHPANY: Milliken 10 a large privately owned· wage auQ;d.ts, textile corporation with approximately 70 m3n~ facturing plan""ts located mainly in the southeast ~ p~anning ~odels! for MRP, seheduling, et~. with some in New Engl~nd and ~urope. The market- queueing applications: (see 3, cbapt~r .9-)': 1. A Survey of the OperatiQns Research·-Function, ing headquarters is in New York, but the central headquarters and rese~rch facilities ar~ in Cox, J.F-.~ Leclttetter,. W.N., Clemson Review of Spartanburg, S.C. We're very proud of our re~ Indu&tx-ial Man·agement~ Vol. XVII', No. 2~, :Fall search and information facilities a~_ is expressed 1978. Z. An Analysis of the O.R./M.S. Industrial"" by the slogan ""Textile Leadership Through Re- sea.rch u · Th-e major prod'i,lct;s are textile"", indus'- -Academic lntertaee; Cox,_ :J.Y!"".-"" Ledb-etter~ W.N.,· trials~ chemicals, and p~ckagins. Smith t J .M~,. 'rIMS IN'IERFACES, Vol-. 9·, No ~ '1, OPERATIONS RESEARCH: Operations Research can be Nov. In·S. broadly defined as ~pplying the gci~nti£i~ methQd 3. -O\\,ilu:'at:iQnB' ·Reaeareh,. 2ILd Edition, Hillier, (Research) tQ",Sugi-79-02 Anderson.txt
"A SAS-VSPC INTERFACE FOR HANDLING LIBRARY FUNCTIONS David J. Cowen. 'Social and Behavioral Sciences Laboratory Sandra T. Cowen, Bur~au of Governmental Research and Service : University of South Carolina ABSTRACT. orga.nizations· for· which verticle hanging' folders have pro""ven to'· be' a practfcal st.orage method ·. This paper describes the use of SAS prpced:u:res The func:t1onal cLassification system de.veloped c mai,~tenance ~:D.d for the creation, ;t""ec,ording of by the. 'International City Management Association materials -contained in a research or.ient_ed (1975.) was adapted to the ·library materials.. The library in the· Bureau·~f Gover.amental -Research system utilizes en alphabetical' arrangement of ~nd_ S~rvice' at the University of South Carolina. major subject· areas c:onunonly used in the field of SAS used in conjunction with VSFC.. thrqugh a CRT public. adminia.t.r-atiOl'I. Each subject is coded terminal ,located ·,in the ~ibrary has aided in the with the appropriate. letter, followed by a number, cr~at1.on· of a h1.ghly u,ser-o-r1ented- and flexible which""is determined by the' total numb-er of other bibl;f.ographieal, syst-em~ ,The- 'system handles a majo.r· subject headings beginning with that le.tter. multitude Qf'lnputting~ 'editing. 8ort;ing,l. se- For example, there ·are· only t·wo major 'subjects lect-iug ~d repQrting .procedures that; are common beginning· with the letter .II.:on. The number code to the. operation of any library. SAS INPUT, SORT, is determined' .'by· dividing one more than' ·the FORMS and. IF pro'cedurM il1, v.a.rious c~b.ina.·t1.ona numbeT of primary.categories into 1000. The provide .extensive. capabilitJes to g~ner.,ate. r.esultant interval .. is uaed·-for the first toplc~ specialized searches, and. output products. More and is cumulatively added· for the other cate- specifically~ FROC FORMS was used to create a gories in' their alphabeti.c. sequence. . McordiD.gly, card .ca-talqgue fo~.a pub.lic adm;[,nistratiOll the. cat",Sugi-79-03 Cowen Cowen.txt
"FILE DEFINITION ""MACROS"" FOR CENSUS PUBLIC USE SAMPLES Je~n ~ol~er, B. CIRCA, University of Florida INTRODUCTION storage is Increased over the hierarchical representation. ·In the househol d f11 e, space must be allowed for From the 1970 Decennial Censuses of a fixed number of persons In each record, even though a given housing unit may be Housing and Population, the U.S. Bureau or vacant occupied by less tha·n the of the Census provided a substantial volume of reports to the public on maximum number ·of Individuals. In the magnetic computer tape. Two kinds of persons file, data from the household machine readable data are available from must. be repeated for each r~cord the Bureau, summary tapes contalnln·g household member. tabulations similar to the printed A relational model can be Implemented reports, and the public use sample files In SAS to store these data In a usable of untabulated, or ""micro"", data (1),. form wi thout redundancy. 1 n. the relatIonal approacn, Public use sample files are available a complex data for both the Intermediate length structure 15 represented by multiple questionnaire form (fifteen percent rectangul.ar ent!tles -- In thisease,one sample) and the longest questionnaire SAS dataset contlllning the household form (five percent sample). For these data, and another for the person data. respondent populations, files are This should be a straightforward available by state and by SMSA or county appl icatlan. However, the Bureau fa! led group. (This paper will not address the to Inc 1 ude the hous""ho 1 d ser I a 1 number so-called neighborhood files.) One In and the geograph·i c codes from . the household record on the person. records OnE! hundred, one in one tho!,Jsand,- and one In ten thousand samples are available. wh leh follow. Thus, to accompllsli the relational implementation, the household serial number must be captured .from the The state and SMSA files have a two level hierarchy. For each sampled household record and app~nded to",Sugi-79-04 Holzer.txt
"otor Compall1 .I:earborn, Michiga.n 48121. Douglas M. Garber Education and Personnel Research Department Ford Motor Company ABSTRACT Sampling prooedures are used to identify Whioh employee. will be asked to· partioipate in In a large company"" employee surveys C30n-· the survey. A five percent random 'sample is earning individual ·attitudes toward work, super- vision, compensation, and other perso-nnel issues selected from the population of· Company Salaried This provides a Corporate- profile are needed to 1) evaluate· personnel polioies and employees~ programs, and 2) facilitate an uJl'o'!ll'd flow of having the desired accuracy at a relatively low communications through the organization. Prac- cost. Additional_amples are drawn for staffs/ 'tical application of survey findings requires divisions and offices/plants so that the corporate trend analyses for top management. reported results also >dll 00 representative at This must be followed by rapid feedback to the local lavels. smaller components so that local aotion planning can be initiated. SAS data managemant and Administration or the survey oocurs in report-writing capabilities are discussed in small groups throughout the Company during a t~-Yeek period. Survey administrators have connection with a recent slll""V""ey,...feedback e:.r.rQrt ooen oriented to provide standardized conditionS in a large, mu1 tiditriaional company. The i,. of administration. Procedures ensuring confi-- reports generated by SAS helped managers inte",Sugi-79-05 Curley Garber.txt
"ESTIMATING PASSENGER DEMANDS FROM TRUNCATED SAMPLES Franklin S. Young, United ALrlines THE PROBLEM distributed (Li.d.). This assumption tends to break down during periods of heavy The profItability of an airline is partly determined travel. by its ability to put seats where they are needed the most, to match capacity to demand over its ESTIMATION METHODS entire network. Criteria 1. The first hurdle in this challe.nge is to measure demand. The latter becom es. unfortunately, an Any estimation method must, of course, elusive and unobservable quantity when there is provIde reasonably aocurate results. In ad- a possibility of ""stockouts."" In the airline in- dition, it must meet two other criteria: dustry. stockouts OCcur stmply because an air- plane has .. finite and known capacity. The - It must be computationally cheap enough relationship between sales (passenger loads) and to estimate 1,600 demand parameters on a regular basis. With the acquisltlon m demand can be viewed as: SAS, we have decided to perform this analysis for each flight leg instead· m Sale.s = Min (demand, capacity) aircraft type. Our approach has heen to infer demand from pas- senger loads which are readily observable. The - It must be usable with 20 to 30 obser- distribution of passenger loads is a trunoated vations. The Inputs to this analysis proxy of demand. Or, In other words, we have are the daily loads by flight during a to esUmate the demand parameters from truncated particular month. samples,. t~o We have implemented methods and ex- BASIC ASSUMPTIONS perimented with a third. 1. Normality Graphical Approach 2, The frequency distribution of load data is be- Prior to the acquisition ofSAS, this estima- lieved by· the industry to be, among others, tion problem had been solved graphically. Its logic is quite straightforward. The fre- truncated normal. log-normaL negotive bi- .nomlal, or Eriang distributed. quency distribution of loads is plotted on namal probability paper. After ""discount- W"", h",Sugi-79-06 Young.txt
