text,name
"is paper discusses a system for capturing and analyzing data for large IBM 3090 type. mainframes. The data is retrieved from records produced by IBM's Resource Monitoring Facility (RMF). IBM's DF..'lMS Data Collection Facilities (JJCOLLECT), and Landmark's CICS Monitor. SAS programs are used to read, summarize, and condense this information and store it in a database. Once slored. the information can be easily retrieved and displayed in various ways (numerically and graphically) to aid in performance management and capacity planning. Some of the performance indicators discussed are: CPU utilization, TSO response time, transaction rates, paging rales, information rdated to active data storage, and CICS response time. Also discussed are various ways 10 capwre and view CPU utilization for computer complexes that run ill multi-image mode (e.g. PRISM). The complete system is available on a public domain lope. ['or example, the first week of March there would be one BACKGROUND member with information from all the '70' records, an- other member with records with data from all the '71' re- We rust decided to use SAS* software to process system cords, and lastly, a member with records from all the '72' data in an effort to simplify analysis of certain key per- records. If RM I' was set up to collect data for one hour formance indicators. The analysis data of choice was thal intervals then there would be 24 records per day for each of IBM's Resource Monitoring Facifity* (RMF), which is",Sugi-91-75 Confrey Tierney.txt
"stering or principal component analysis statistical Abstract: During the implementation of DFSMS', the user must develop a variety of constructs and policies that broadly teclmiques that have been key in prior workload describe physical data set characteristics as well as archive and characterization studies.[4] migration policies for their management. 1bis tutorial will It occurred to the author that a non-numeric approach to present an algorithm for analyring an existing DASD storage principal component analysis could be used to identify subsystem to identify potential data classes to support the characteristics mexistingdatasets that could be used to develop development of data classes for converting an existing storage DFSMS data classes. Like the least common denominator subsystem to DFSMS control. approach that we allleamed in grade school for dealing with 1.0 Introduction fractions, it seemed likely that the hundreds of thousands of data sets in an installation likely shared a relatively small The insta1lation of mM's DFSMS product requires that an common subset of attributes that could be used to define data installation develop a variety of policies for controlling the classes. 1bis paper introduces a non-numeric approach to allocation, management, and service levels associated with principal component analysis and demonstrates the application individual data sets. While extensive facilities are provided to of the algorithm to the data class definition problem. the s",Sugi-91-76 Artis.txt
"n (The SQL) The Best of All Possible Worlds: Part Frederick Pratter Abt Associates Inc. The overwhelming aspect of the accelerating pace History Repeats Itself of technological change is the rate at which that acceler- ation is itself incr""'lSing. This paper is an update to one In the first installment of this presentation I ran the simple SAS job on the three different platfo~s avail- delivered three years ago at SUGI \3 comparing the rela- same tive processing efficiency of mainframe, mini and micro- able to me at that time: an IBM 3084 (using SAS Version computer platforms for running the SAS~ system. Looking 82.3 and 5.08), a Prime 9955-11 minicomputer (SAS 5.04) back at the predictions made then in Orlando, one can only and t~o i286 based PCs (SAS 6.02). For comparison, the be astonished at how quickly they have been superseded by same Job was run on the comparable platforms currently in the actual pace of events. use at AAI. 1 In what follows, I will once again be relating the Figure 1 shows the tremendous improvement since experiences of our group using SAS in a complex, multi- 1988 in processing speeds on both the mainframe and level data processing environment. Abt. Associates Inc. microcomputer platforms. The 3084 took almost 65 percent supplies information management and consulting services longer than the 3090 compatible to run the same job. In to the government and the private sector. We conduct our consulting environment, there is a charge-back system research and evaluations for state and US government f~r computer time, based on the rates charged by our ser- offices in the areas of criminal justice, the environment, Vice bureau. These rates have changed as well; the job cost health economics, housing, human relations, labor econom- twice as much on the older hardware using SAS version ics, income security and education, and international 82.4. economic development. Our private sector clients include the automotive, banking and financial services, ph",Sugi-91-77 Pratter.txt
"The SAS micro-to-host link provides the capability to distribute SAS processing between two SAS system environments -- one on a personal computer and one on a host system. For capacity-constrained PC users, the micro-to-host link provides a significant benefit: the ability to manage large SAS datasets on the host, and selectively process small subsets of this data on the PC. This strategy takes full advantage of the host system's capacity and the interactive environment of the PC. However, there are performance considerations when using this distributed processing architecture. First, depending on the communications con- figuration, it may be impractical to ship SAS source code, SAS datasets, and other files between the PC and host system. Second, there are several micro-to-host link tuning parameters that affect the performance of uploads, downloads, and micro-to-host system interaction. This paper addresses these considerations and provides recommendations for using the micro-to-host link effectively.",Sugi-91-78 Ebner Deese.txt
"The Advantages of SAS 6.06 Under OS/2"" Stephen Mandel, PSC, Inc., St. Louis, MO. The availability of SAS"" under IBM OS/2 provides another performance edvantages of OS/2. UNIx'"" Is another good alternative for those users seeking work station based solutions for candidate for SAS workstation processing, but it would have their SAS processing needs. What performance can users expect been more diffloult to obtain the hardware for a UNIX based SAS machine in our organization. from 0512 SAS as compared with. PC SAS7 How does worl< station performance compare with IBM mainframes and vAXfP In order for the OS/2 version of SAS to be accepted, OS/2 minicomputers? Itself needed to be accepted. The GRID was the first mamma in our work area to run OS/2 1.2. It was not clear This paper presents the author's experience in working with OS/2 SAS in an environment that includes SAS for the PC, IBM and how this operating system would fl In to the Macintosh""IIBM VAX environments. The discussion includes how well OS/2 SAS PC workstation mix in our organization. A great concern was interfaces with the OS/2 PCSA® and 3Com· network protocols as the issue of connectivity. In this environment there is a mixture of 3Corn, Appleshare"", A1isashare"" and DECNErs well as other 0512 applications software. PCSA networks to provide mall, file and print services for A Beta copy of SAS 6.06 was installed on a QRiO~ 38Gis running workstations. In order to succeed, OS/2 needed to prove that IBM OS/2 1.2. The processor is a 25 Megahertz 386 chip with 8 it could support the OS/2 versions of either 3Corn and PCSA at the same level of functionality and ease of use as tho MS megabytes 01 RAM memory instan9d. There Is no math coprocessor. AU SAS Institute software products were instalJed on OOS products. AddltlonaRy, there were questions about OS/2 v9fsion 1.2 software: Could this IBM version designed for the this machine including Base""'. SASlSTA1"". SAs/FSP"", SASIGRAPH"", SAS/ETS"", SASIASSIS1"". SASlIML""'. SA",Sugi-91-79 Mandel.txt
"33 MHz, math coprocessor ABSTRACT 12 KB of RAM Microsoft OS/2 Version 1.21 This paper discusses issues involved in optimizing the performance of the SAS"" System urder os/~ Specifically. performance options In order to negate the effect of the math coprocessor, all test cases for 0812, SAS software, and hardware are discussed. were executed with the -NONDP SAS configuration option to pre- vent the SAS System from utilizlng the coprocessor. Also, for these tests, the SAS System was executed from a network. Most A'"" INTRODUCTION class machines have very small hard drives, and thus many of these machines would probably execute the SAS System from a network. Performance of the SAS System under OS/2 is affected by several Each of the test programs used a SAS data set with 1,000 observa- factors. The biggest factor is simply how fast thepersonaJ computer tions and 100 numeric variables. The code for the test programs is itself. Other hardware factors include whether the PC has a math is presented in Appendix A. The results of the benchmarks are coprocessor installed, the throughput of the hard disk drive, and shown in the following figures. As Figure 1 shows, a 386-based pro- how much random access memory (RAM) is installed. In addition, cessor provides a major improvement over a 286-based processor. the OS/2 environment can affect the performance of the SAS Sys- A 386-based personal computer is recommended as the base pro- tem. For example, running SAS software from a network: as",Sugi-91-80 Maddox Williams.txt
"programming tips. Although this paper will not address this aspect, there is no intent to minimize its SAS software performance on personal importance in enhancing SAS performance. computers has recently been the subject of mcreased interest by users on this platform. Maximizing SAS EXPERIMENTAL DESIGN OVERVIEW performance necessarily mvolves manipulating both SAS system options and other hardware/software The best way to introduce experimental design resource options. This paper describes an approach to may be by way of a simple defmition. Basically, it is a optimizing SAS performance through benchmarking statistical tool that aids decision making by collecting on several different hardware platforms within the data in a way that establishes a predictable relationship framework of a statistical experimental design. between causes (factors) and effects (responses). Systematic manipulation of factors such as the SAS Often, an associated goal is to design an eXl.'eriment system options, disk cache size, use of a math that is capable of obtaining specific pIeces of coprocessor, application of a RAM disk for SAS work information about these relationships in the most files, and other resources permits optimization and efficient manner by minimizing the number of runs prediction of SAS performance for any combination of required. these factors. Results from this study indicate the assessment and interpretation of factor effects and There are many classes or types of designed interactions are facilitated by a systematic investigation experiments that address different information needs. of key performance determinants. This paper will only illustrate the use of one type (full-factorial) to satisfy two main objectives. First, to",Sugi-91-81 Hockman.txt
"packaging. Refer to ~Customizing the Base SAS Software Product"" in Customization Instructions for Base SAS Software under MVS, The focus of this paper is on ways the usef can optimize Release Release 6.06, for more detaifs. 6.06 of the SAS"" System. Emphasis is placed on describing the fol~ lowing concepts: bundling and SAS system options that help optimi- zatiOn, memory usage, SAS data libraries under MVS, sorting con- USE OF SYSTEM OPTIONS IN THE BASE SAS siderations, and other methods of optimization. SYSTEM",Sugi-91-82 Ghosh Ihnen.txt
"A TALE OF TWO RELEASES: BENCHMARKING THE PERFORMANCE OF THE SAS SYSTEM RELEASE 6.06 AGAINST RELEASE 5.18 Michael A. Raithel, Marriott Corporation INTRODUCTION conversion to Release 6.06 of the SAS System would affect application performance. This Last year, at SUGI 15, the SAS Institute formally paper details the findings of the benchmarks announced Release 6.06 of the SAS System. and offers practical performance strategies. Release 6.06 was the culmination of years of staff development effort and millions of dollars The paper begins by discussing the goals and in development costs. Many new concepts and scope of the benchmarks. It details the structures were introduced along with the environment the benchmarks were executed in language improvements normally associated and the base test job used to measure with a new release. SAS Engines, Indexing of performance changes. It examines a simple SAS data sets, SAS Access software, and SAS conversion to Release 6.06 from 5.18 and the data set compression are only a few of the performance consequences. Then it discusses many new features that were presented. the new data set performance tools and how they can be used to mOdify resource As SUGI15 attendees listened to descriptions of consumption. The paper concludes with some the new concepts and features, an air of recommendations. anticipation was evident. Many of the new constructs promised greater flexibility for BENCHMARK GOALS designing SAS code to meet the data processing needs of parent organizations. It When the author first began benchmarking the was easy to visualize how they could be differences between the two releases, he wrote exploited in one's own environment. Many were a lot of code that looked like this: anxious to have the new release installed so they could begin to use it. DATA FILE01; SET IMSFILE.IMS01; However, some of the enthusiasm was RUN; tempered by some very real questions and concerns. How did Release 6.06 of the SAS The code was executed un",Sugi-91-83 Raithel.txt
"database was 16,777,215 (2*'""""24). The maximum byte count of all data recorded in File 6 was 1,073,741,823 bytes or (2""*30). A detailed review of the latest release of SYSTEM 2000"" software enhancements and new features is shown. Major features include Definition and Index Tables expansion of the database file limits for the number of records and The Definition Table (File 1) changed to allow 10,000 components components, dynamic file allocation for MVS, ccmplete CIGS C0m- per database. Minor changes were made to the Index Tables (Files mand level support, and full 31-bit addressing support. These fea· 2 and 4) and Overflow Table (File 3) to account for the increased tures are viewed along with the SAS/ACCESS· interface to number of records in a database. SYSTEM 2000 Data Management Software and the future plans for the engine that make SYSTEM 2000 software a logical storage Hierarchical Table methodology to be used for production SAS applications. The Hierarchical Table (File 5) contains the hierarchical relationships of the records in the database. There is one entry for each",Sugi-91-84 Pitts Talley.txt
"nd the columns Abstract representing the variables. If this parallelism is exploited by developing interfaces between SAS software is being used to analyze product relational databases and SAS data sets, the test data stored in an INGRES .... relational power of each system can be used in the storage database. The database has been implemented at and analysis of data. Allied-Signal in Kansas City on a Digital Equipment Corporation (DEC""') VAX'''' computer. The At the Allied-Signal plant in Kansas City, INGRES application development has been a joint product test data are being stored in an INGRES project between Sandia National Laboratories and VS.3 database on a DEC VAX computer running the Allied-Signal. VAX{VMS operating system, version 5.2. An application written in the INGRES Fourth Application screens have been developed so that Generation Language (4GL~) allows retrieval and the user can query the database for selected analysis of the data by engineers at Allied- data. Fourth generation language procedures are Signal and at Sandia National Laboratories. The used to retrieve all data requested. FORTRAN application development for the Advanced and VAX/VMS- DCL (DIGITAL- Command Language) Variables Data System (ADV-VADA) has been a procedures are invoked from the application to joint project between Sandia National create SAS data sets and dynamically build SAS Laboratories and Allied-Signal. programs that are executed to build custom reports or graphically display the re",Sugi-91-85 Orman.txt
"best, i t _kes code bard to unclersbnd, difficul.t to _intAin, and inefficient to run. At. worst, we _y qet well into the developaent procesa before realilinq that the system is incapable of produeinq some required output elements. ABSTRACT ENTITY-RELATIONSHIP MODEL Wi~ the addition of Strpctured Query Lanquaqe(SQL)1 II. dateb.se 1anquaqe that bas become the American National. standards Institute (AKSl:) standard for rel.atlonal. 1anQUaqe, in V.rsion 6 BAS· software, i t 1& da~e One of the priaary modeling techniques is that of the '1!~t3i~~:!!0:n~t&i:~~~~~'pr~~:':~i~~!::1::ew:~~~ ::~;!e~;!f1~~~t Sf: ~r:~~:na\~~f:.b~e a::Si~v~=~~ ~t:t1~~'i1':t~""!.~!;! ~~~~leU: l!oor~!r ~:t;:cJ.~~:!~: ~~BC~:e4pa~~c~eirw:-r:!i!!anS:~Pf=J... W~!.l ~ ~~~tr~i~~:c~,.~ ~;.\!;r~1;a::~~c!~~91Jt~ni~: ~!~~ the efficient querying Of the sallie by our users. 1:n thia paper 5 0 _ desiqn issues regarding re1ationa.1. database. wi}.l. be discussed. built around the identification, analysis, description, i!lnd relationahipG of real.-world funct.ions, proc _ _ s, RELATIONAL THEORY AND DESIGN and dab entities of the business. The E-R .odel. is a .odel co.prised of the following three types of constructs; ReJ..tional. theory was deval.oped in the l.at. 1.960& and 1. entities and attributes(data items) publ.l&hed in 1970 by Edgar. F. Codd, then an J:BK 2. entities relationships researcher. ThIs theory assists in the design of rel.ationa1 databases and in the efficient proceaslnq of 3. attribute constraints or dom",Sugi-91-86 Sloan.txt
"nt of Release 6.06 of the SAS System, the ABSTRACT ante has been raised yet again. Questions of efficiency and the how to detennine the correct approach to a data manipulation Now that the $AS System (as of Release 6.06) features indexed problem have been made more complex than ever, with the data sets, it's more viable to do real database design using SAS avaRabnity of indexed data sets, compression, Sal views, and software. This paper presents a number of automated so on. This paper is intended to be an initial examination of a techniques, implemented using SAS macros, to aid in the few of the issues that arise as the SAS community begins to Shift normalization, analysis. and documentation of SAS databases. its focus, perhaps only in part, away from an overriding These tools. combined with classical database design methods emphasis on analysis-oriented needs and towards an emphasis such as entity-relationship diagrams. help you take SAS-based on production concerns. applications out of the realm of ad hoc data hodgepodges and into the realm of production database design. What is a database? This paper is especially oriented toward SAS software users The first issue of importance as we make this shift, an issue that without much relational database design experience. During the many ad hoc users of SAS have never really felt the need to presentation of these macro tools. the paper will also: consider before now, is what exactly constitutes a database. For analysis purposes,",Sugi-91-87 Kretzman.txt
"TIlE BALANCING ACT: AN APPROACH TO ANALYZING DATA INTEGRITY DURING DATA SlEP PROCESSING GARY KATSANIS, STRONG MEMORIAL HOSPITAL W.KEITH SKELTON, STRONG MEMORIAL HOSPITAL Introduction At one time or another, all SAS"" programmers (or self- Unexpected record counts from DATA Step to DATA Step and incorrect bottom line totals are tools that a programmer proclaimed SAS programmers) have encountered situations can use to identify potential coding problems. Situations where the power of the SAS system to subset and combine files has turned against them. Two problems that can occur inevitably arise though where the complexity of the SAS are the unexpected duplication of records during a MERGE code often makes program verification a complex process in and the incorrect inclusion, or exclusion. of records while itself. In these cases, the difficulty of identifying problems can increase dramatically_ employing a subsetting IF, The following paper will analyze the pitfalls described above In a MERGE operation, record counts and bottom-line totals and suggest programming alternatives. The initial section can be affected by merges with multiple BY values. When a will consist of a case history in which a typical SAS program many-to-many merge occurs, you will receive the message: is introduced. An examination of the sample program will ""MERGE statement has more than one data set with repeats reveal that even though it executes without any errors, of BY values."" Unrecognized problems are morc likely to arise in a one-to-many merge where no warning messages generates a SAS LOG without any problems and produces are issued. These problems are avoidable ... if you are plausible summary statistics. the resulting infonnation is inaccurate. The paper's second section will provide a means aware of the multiple BY values. of improving the SAS program. A systematic approach to In a subsetting IF statement, you can run into a problem calculating and providing summary infonnation during the w",Sugi-91-88 Katsanis Skelton.txt
"rdly acc8J>ted goal of the database design process because it ensures that data changes. additions. and deletions can be .performed with a minimum of effort and error. To achieve this goa~ however, the normalization process tends to scatter related data into many different tables, resulting in increased effort and potential error for the programmer who must re-connect the data to produce a report. This paper wilt illustrate the concept of data normalization. It win then compare the impact of normalized vs. denorma""zecl data on the complexity of both S~ FinaRy. solutions will be offered to reconcile the tug-of-war and Sal code written for data analysis and reporting. between the needs of data entry and those of data analysis. These solutions- are 1) the creation of standard SOL views to make the data appear denormalized to the analysis programmer and 2) the creation of a set of actual denormaUzed tables from the original normalized ones. INTRODUCTION: NORMALIZED DATA: Data in third IlOfmailorm. While database textbooks, professors. and designers all To simplify things, if the anSWers to the followtng questions focus on data normmalion with the aim of preventing redundant are all 'YES', the data is normalized: and Inconsistent data, the data analyst is left with the job of piecing back together this normalized data to produce reports. - If you know the primary key, do you know all the other If the analyst is using saL. this piecing together will consist of lields? SELECT statem",Sugi-91-89 Gerend.txt
"DESIGN CONSIDERATIONS FOR OPTIMIZING FILE PROCESSING IN AN INTEGRATED DATA MANAGEMENT AND ANALYSIS SYSTEM Michael R. Wrona. Far West Laboratory for Educational Research and Development Norman A. Constantine. Far West Laboratory for Educational Research and Development Mark P. Branagh. Stanford University Introduction PRoe OBF first, then MERGE PROC OBF is a SAS (R) procedure for personal computers which converts an xBase file into a SAS dataset file. By convention, ssd dbf xBase files have the extension· .dbt and are often referred to as OBF files. SAS dataset files on the personal computer have the extension -.sscl"" and will be refered to herein as SSD files. PROC OBF takes as input a OBF file on disk and outputs an SSO file to l---=>~I ssd dbf disk. This process is represented symbolically in Figure 1. IL_----1 PROC DBF dbf L-d_b_fj----=>""""I ssd L--d_bf--ll----=>~I ssd dbf xBase JOIN first, then PROe OBF xBase file SASdataset 2 Figure computer's memory is refered to as an input operation. The Figure 1 process of writing data that is in the computer's memory to a disk (or other storage medium) is called an output operation. Input operations and output operations are similar processes which The xBase file strucbJre is an industry standard for personal require, for the most part, comparable amounts of time. Thus; computer database systems. As such, it has a large installed regardless of which direction the data flows, these operations are base. It is employed by, among others, the makers of dBase (A) refered to as inpuUoutput operations, or 110 operations. The most and FoxPro (TM). XBase generically refers to what personal efficient (optimized) system is the one whim minimizes 110 computer database users have previously called dBase oompat~ operations. The goal of this paper is to identify the file processing ible. Statis.ticians and data analysts frequently will be called upon technique with the lowest theoretical 110 count to perform statistical analyses on the co",Sugi-91-90 Wrona Constantine Branagh.txt
"Database Design Options Using Release 6.06 of the SAS(R) System Tim Feetham, Security Pacific Corp., Seatue, WA Sal!¥, Witt, SAS Institute Inc., Irvine CA LauriVance, SAS Institute Inc., Irvine, eA to a design or fTKXtel, and then write the code. The plan The relational database 5tructure in Release 6.06 of the should indude a written statement of purpose with a broad SAS(R) System has given the programmer new options in scenario on how the system is to be used. A second part database design. Indexing allows quick access to data even should identify the specific environments and procea3eS and when databa8es are very large. SalTM support provides the the iterm, with their attributes, necessary to support those ability to create. and atore viewa of ane or more data :mb ,processes. At this point 8 data model of the system can be which can then be referenced 85 real data seta. This makes developed. With most smaller decision- support systems, this data access much simpler for users of complex systems. The model can be used directly to build the dBtabaae definitions. fact that more data can be stored on 8 given amount of disk With larger systems a logical model that reflects the fk)w of space using data compression and expanded on-line business and does not account for technical constraints and a database utilities availa~le under an enhanced SAS Oi3play physical mOOeJ based on the actual technical implementation Ma~ager makes ~anaglng large databa3e applications much of the database separate the issues of how the system will easier. These OptlOfl5 and others make database design at meet the needs of the business and the technical constraint3 once e85ier and more oomplex. involved. Obviously there can be irreconcilable differences between the two but, at least, you have isolated the problem It is im~rta~t to, note ~at Release 6,06 does not represent 8 ~nd can make adjusbnents in the scope of the business plan change In direction. High volume. on-line systems are still i",Sugi-91-91 Feetham Witt Vance.txt
"Why EasyBCS This paper describes EasyBCS, a microcomputer The EasyBCS program was developed under a contract that Boeing Computer Services (BCSI has with the program designed to totally insulate the user from Federal Aviation Administration (FAAI. The FAA ha a learning any of the multitude of products required to create, submit, execute and retrieve a job on a number of statistical databases that have been mainframe computer. EasyBCS, aided by extensive accumulating data for years. Some of those databases have been placed on the BCS timeshare computer so tables describing the mainframe database, walks the they can be widely accessible to a large audience. user through the creation of his job with ""point-and- shoot"" menu selections. When completed, EasyBCS BCS has found that when they are training users they will automatically translate the user's request into SAse or System 2000· code and submit it to the use most of their class time teaching the users about System 2000 and SAS, about the BCS timeshare mainframe for execution. When the job has installation, and about the mechanics of TSO. Even completed. the user may either browse the output on when they finally get to the details of the databases the mainframe through EasyBCS, send the output to a themselves, they must present large binders of selected printer, or download the output to the information showing the fields that are available for microcomputer. The user interacts only with EasyBCS. each database, what codes each of these fields can EasyBCS does all the necessary interaction with all the required software packages. have, and what the translations of the codes are. It was the desire of BCS (and FAA as its customerl to spend their class time on the contents of the databases themselves, to be able to talk about the usefulness of",Sugi-91-92 Burch.txt
"/ACCESS VS PROC SQL Section Database Management Facilities SAS/ACCESS Defined Keywords $AS/ACCESS software is many different SAS products, each pro- viding an interface to a different database system. For example, ACCESS, SQL. DBlOAD, RELATIONAl, DATABASE, JOIN, QUERY the $AS/ACCESS Interface to 082 allows the user to view, extract, manipulate and load data to and from a 082 database. Similarly, Abstract the SAS/ACCESS Interface to ORACLE provides an interface to an ORACLE datab.... SAS/ACCESS software will always include the The purpose of this paper is to compare and contrast the features ACCESS procedure. In addition, many of the SAS/ACCESS inter· of the Sal procedure and SAS/ACCESS® software in order to clari- faces include the DBLOAD procedure. The ACCESS procedure in- fy some common misconceptions about how each interacts with cludes a series of interactive windows and pull-down menus that are third~arty database systems, such as used to create view descriptors. View descriptors are a type of SAS the SAS® System and with data set that view or look at data contained in other vendors DB2®, ORACLE®, and SOLIDS . In addition, methods of using database tables (third-party tables, see Ag. 1). Each time a view these procedures together to perform unique and powerful applica- descriptor is referenced, it provides a real-time interface to the third- tions are presented. Topics discussed include an in depth compari- party database. Therefore, any changes made to third-party table",Sugi-91-93 Stranieri.txt
"There are three sections in this paper that address these issues. They are: Writing efficient SAS® applications using the SAS/ACCESS® · Overview of the SAS/ACCESS Architecture interface to INGRESS or SYBASE® is easier If the SAS applications developer is aware of the internal techniques and algorithms used · The DBMS Interfaces to INGRES and SYBASE by the database interface. This paper discusses design strategies · Performance Considerations and performance considerations for users who will develop applications using the SASfACCESS interfaces to INGRES and This paper is not introductory; therefore, I will assume basic SYBASE relational database management systems. knowledge about the SAS/ACCESS interfaces and descriptors. Any details discussed in this paper will refer to the relational Included in the discussion of the architecture of the SAS/ACCESS database interfaces to INGRES and SYBASE only, although some interfaces is the ACCESS procedure, the DBlOAD procedure. the of the general comments are true of all the SAS/ACCESS interfaces. database 110 engine and the Sal, FSEDIT and FSVIEW There are several papers in the Proceedings of the Rfteenth Annual procedures. SAS Users Group International Conference which are tutorial and This paper is intended for users who will be developing SAS provide an overview of the SAS/ACCESS interfaces. The applications using the SAS/ACCESS interfaces to INGRES or REFERENCES section at the end of this paper lists several sources SYBASE. This paper is not intended as a tutorial and will therefore for more information. assume some working knowledge of the SAS/ACCESS interfaces and the INGRES or SYBASE relational database management systems. OVERVIEW OF SAS/ACCESS ARCHITECTURE Discussion of the architecture of the SAS/ACCESS interfaces",Sugi-91-94 VanWyk.txt
"Inside the SQl Procedure's Query Optimiser Paul Kent SAS Institute Inc., Cary, NC <kent@unx.sas.com> PROC SaL transforms expressions into conjunctive normal form to Abatract simplify the expressions and take advantage of indexes that may be This paper describes the methods and strategies that the SOL defined. PROC sal wiD transform expressions containing a NOT procedure considers before evaluating queries. Also discussed are operator using De Morgan's rules of logic. The expressions enhanc!ltents made to the query optimiser since Release 6.06 of NOT (A-B) the SAS System. NOT (A>B) are transformed into Background A NOT- B SaL (Strue1ured Query language) Is a language lor accessing data <- B A stored in tables. It Is a nonprocedural language that Is implemented respectively. While these changes seem to offer litHe benefit. they by many database systems on mainframes. minicomputers, and do simplify the number of tests that must be made to evaluate the personal workstations. The Sal language enjoys far greater expression at runtime and they allow further transformations to occur applications portability than proprietary query languages due to its later. high degree of standardisation. NOT (A=l OR Bz2) a high-level set oriented declarative language - queries SOL is express what data one is interested in and not how to access the is transformed into database. The task of a query optimiser is to consider the NOT(A-l) AND NOT(B=2) alternatives and choose a strategy that wiU answer the question correcUy and efficiently. which is further refined into This paper discusses the PROC SOl optimiser under five general A NOT- 1 AND B NOT- 2 headings. The latter is in conjunctive normal form, and PAoe Sal can 1. Algebraic Manipulation of Queries capitalise on this later In the query optimisation process. 2. Oata Flow Analysis Once De Morgan's transformations have been applied, AND and OR operators are considered with the intention of combining operands. 3. Join-Query Strategies The",Sugi-91-95 Kent.txt
"operating systems. This gives the user access to data and computing resources on multiple hardware platforms, regardless of SAS/CONNECTTM software offers SAS(J users connectivity their physical location. between numerous operating systems and hardware The following chart displays the possible connections currently configurations, and SAS/ACCESS. software allows SAS users supported by SAS/CONNECT software. access to data in numerous database management systems (DBMS) on a variety of operating systems. When these products are used together. you can have effective remote SAS processing of the data in a database management system. You can also easily transfer the data from the DBMS between the SAS sessions on the Remote Host .... AOSNS, local and remote machines. CMS,MVS, PRIMOS"", or This paper is intended for users who will benefit from using VMS"", UNIX"", VSE, SAs/CONNECT software and SAS/ACCESS software to develop Release 6.06 Release Release applications using one or more database management systems in Local Host ... and 5.18 6.07 5.16 a distributed environment. )C OS/2"", Release 6.06 X X",Sugi-91-96 Creech VanWyk.txt
"system from within a SAS program, using the descriptor files created with the ACCESS SAS® System Version 6 architecture has opened up procedure new ways to interface the SAS® System with several * extract data from a database management database management systems. Engines were a new feature of Version 6 of the SAS System. These engines system and place it in a SAS data file using the retrieve data directly from files formatted by other ACCESS procedure or the DATA step software vendors. This enables you to use SAS * load data into a database management system procedures and program statements to process data values stored in these files without the cost of using the DB LOAD procedure converting them into SAS data files. This paper will * update data in a database management system compare the different database management systems using the SASjACCESS® interface. using the SQL procedure. SAS/FSP® software, and the APPEND procedure.",Sugi-91-97 Zuniga.txt
"key to understanding the transparent access of Version 6 inter- The Version 6 SAS/ACCESS"" Interfaces to ADABAS· and to faces. CA-DATACOM/DS'"" in the MVS environment have many improve- Each ADABAS or CA-DATACOM/DB view descriptor pertains to a ments over the ADBEXT and DOSEXT procedures in VerSion 5. You single file or table. You can join multiple files or tables with the Sal can directly access any database file or table without making an procedure, either dynamically with the SOL SELECT statement, or extra copy. Both read and update operations are supported. The two-table limit for joining files has been removed. This paper by creating -an Sal view. An SOL view is a member of a SAS data library. It has a member type of view, just like a view descriptor. An describes the new SAS/ACCESS interfaces and compares their functionality to the Version 5 interfaces. SOL view refers to one or more native SAS data files, SAS/ACCESS views, or other Sal views. The views can belong to the same or different database systems. Sal views are also SAS data sets in",Sugi-91-98 Barrett.txt
"Structuring SAS' Data Sets for Use with the Sal Procedure lewis Church,. SAS Institute Inc., Cary, NC Before delving into issues involved with the good design of a set INTRODUCTION of tables for a database. it would be very instructive to show an example of a bad design and point out why it is bad. After doing When designing a database for use with the SaL procedure, it is vital that the data be decomposed, or property structured, into so it will be much easier to explain certain concepts and their rele- vance to the desired goal. tables. The designer is often faced with many choices concerning how best to do this. Naturally, some choices are much better than The tables in the seaside database are listed in Appendix 1, others. From a retrieval viewpoint, a bad design may result in better ~Sample Tables,"" in the SASS Guide to the SOL Procedure: Usage execution-time performance than a good one. It is during data modi- and Reference, Version 6, First Edition. This book does not have fication, for example, insertion, deletion, or updating, that the nega- a table that contains infonnation on the suppliers of the customers. tive effects of a bad design are most noticeable., Although the Suppose that for each supplier you want to keep information con- literature on the subject of logical database design in relational sys- ceming the supplier's address, products and prices for those prod- tems contains many possible approaches to producing well- structured tables, there are basically only two approaches: an ana- ucts. One possible instance of a table that has this type of information is the following lytic approach (Fagin 1977) and a synthetic approach (Bernstein 1976; Bemstein and Beeri 1976; Fagin 19778.) This paper does not ZIP SUPPNAME PRODNAME PRICE SUPPADDR attempt to cover all the possible approaches, in particular it does 16 Watermania Treherneville flippers 23319 not attempt to cover even one methodology. Rather, it concentrates 2150 Watermania Treherneville jet s",Sugi-91-99 Church.txt
